Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Rev/Age
27-02-2016,27,February,2016,55,Adults (35-64),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,49,45,94,1.709090909
13-09-2013,13,September,2013,55,Adults (35-64),M,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,194,180,374,6.8
13-09-2015,13,September,2015,55,Adults (35-64),M,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,292,270,562,10.21818182
08-06-2014,8,June,2014,55,Adults (35-64),M,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,437,405,842,15.30909091
08-06-2016,8,June,2016,55,Adults (35-64),M,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,292,270,562,10.21818182
05-06-2014,5,June,2014,55,Adults (35-64),M,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,15,45,120,873,675,1548,28.14545455
05-06-2016,5,June,2016,55,Adults (35-64),M,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,15,45,120,873,675,1548,28.14545455
15-12-2013,15,December,2013,53,Adults (35-64),F,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,508,315,823,15.52830189
15-12-2015,15,December,2015,53,Adults (35-64),F,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,581,360,941,17.75471698
17-01-2014,17,January,2014,53,Adults (35-64),F,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,30,45,120,2178,1350,3528,66.56603774
17-01-2016,17,January,2016,53,Adults (35-64),F,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,29,45,120,2105,1305,3410,64.33962264
07-05-2014,7,May,2014,53,Adults (35-64),F,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,436,270,706,13.32075472
07-05-2016,7,May,2016,53,Adults (35-64),F,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,436,270,706,13.32075472
10-11-2013,10,November,2013,50,Adults (35-64),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,486,450,936,18.72
10-11-2015,10,November,2015,50,Adults (35-64),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,437,405,842,16.84
19-08-2013,19,August,2013,55,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,12,45,120,871,540,1411,25.65454545
19-08-2015,19,August,2015,55,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,653,405,1058,19.23636364
18-09-2013,18,September,2013,55,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,218,135,353,6.418181818
18-09-2015,18,September,2015,55,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,218,135,353,6.418181818
14-12-2013,14,December,2013,59,Adults (35-64),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,30,45,120,1458,1350,2808,47.59322034
14-12-2015,14,December,2015,59,Adults (35-64),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,30,45,120,1458,1350,2808,47.59322034
01-01-2014,1,January,2014,24,Youth (<25),M,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,475,360,835,34.79166667
01-01-2016,1,January,2016,24,Youth (<25),M,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,356,270,626,26.08333333
01-03-2014,1,March,2014,24,Youth (<25),F,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,100,90,190,7.916666667
01-03-2016,1,March,2016,24,Youth (<25),F,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,199,180,379,15.79166667
12-06-2014,12,June,2014,26,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,416,315,731,28.11538462
12-06-2016,12,June,2016,26,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,238,180,418,16.07692308
23-12-2013,23,December,2013,26,Young Adults (25-34),M,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,299,270,569,21.88461538
23-12-2015,23,December,2015,26,Young Adults (25-34),M,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,349,315,664,25.53846154
31-07-2014,31,July,2014,23,Youth (<25),M,Germany,Saarland,Accessories,Bike Racks,Hitch Rack - 4-Bike,26,45,120,1388,1170,2558,111.2173913
31-07-2016,31,July,2016,23,Youth (<25),M,Germany,Saarland,Accessories,Bike Racks,Hitch Rack - 4-Bike,23,45,120,1228,1035,2263,98.39130435
11-05-2014,11,May,2014,17,Youth (<25),M,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,421,270,691,40.64705882
11-05-2016,11,May,2016,17,Youth (<25),M,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,562,360,922,54.23529412
18-06-2014,18,June,2014,17,Youth (<25),M,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,70,45,115,6.764705882
18-06-2016,18,June,2016,17,Youth (<25),M,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,70,45,115,6.764705882
20-04-2014,20,April,2014,31,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,281,180,461,14.87096774
20-04-2016,20,April,2016,31,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,421,270,691,22.29032258
05-12-2013,5,December,2013,32,Young Adults (25-34),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,486,450,936,29.25
05-12-2015,5,December,2015,32,Young Adults (25-34),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,389,360,749,23.40625
11-06-2014,11,June,2014,37,Adults (35-64),F,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,19,45,120,1402,855,2257,61
11-06-2016,11,June,2016,37,Adults (35-64),F,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,17,45,120,1255,765,2020,54.59459459
24-04-2014,24,April,2014,49,Adults (35-64),M,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,149,135,284,5.795918367
24-04-2016,24,April,2016,49,Adults (35-64),M,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,199,180,379,7.734693878
07-02-2014,7,February,2014,42,Adults (35-64),M,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,398,360,758,18.04761905
07-02-2016,7,February,2016,42,Adults (35-64),M,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,299,270,569,13.54761905
03-12-2013,3,December,2013,35,Adults (35-64),F,Australia,Queensland,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,56,45,101,2.885714286
03-12-2015,3,December,2015,35,Adults (35-64),F,Australia,Queensland,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,56,45,101,2.885714286
24-03-2014,24,March,2014,27,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,421,270,691,25.59259259
24-03-2016,24,March,2016,27,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,211,135,346,12.81481481
07-04-2014,7,April,2014,27,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,140,90,230,8.518518519
07-04-2016,7,April,2016,27,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,70,45,115,4.259259259
06-06-2014,6,June,2014,28,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,475,360,835,29.82142857
06-06-2016,6,June,2016,28,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,297,225,522,18.64285714
19-12-2013,19,December,2013,45,Adults (35-64),F,France,Seine (Paris),Accessories,Bike Racks,Hitch Rack - 4-Bike,21,45,120,1121,945,2066,45.91111111
19-12-2015,19,December,2015,45,Adults (35-64),F,France,Seine (Paris),Accessories,Bike Racks,Hitch Rack - 4-Bike,22,45,120,1175,990,2165,48.11111111
12-07-2014,12,July,2014,50,Adults (35-64),M,Germany,Hessen,Accessories,Bike Racks,Hitch Rack - 4-Bike,27,45,120,1798,1215,3013,60.26
12-07-2016,12,July,2016,50,Adults (35-64),M,Germany,Hessen,Accessories,Bike Racks,Hitch Rack - 4-Bike,26,45,120,1732,1170,2902,58.04
21-03-2014,21,March,2014,36,Adults (35-64),F,Australia,South Australia,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,267,225,492,13.66666667
21-03-2016,21,March,2016,36,Adults (35-64),F,Australia,South Australia,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,267,225,492,13.66666667
27-11-2013,27,November,2013,44,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,726,450,1176,26.72727273
27-11-2015,27,November,2015,44,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,726,450,1176,26.72727273
15-06-2014,15,June,2014,44,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,17,45,120,1234,765,1999,45.43181818
15-06-2016,15,June,2016,44,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,19,45,120,1379,855,2234,50.77272727
04-05-2014,4,May,2014,42,Adults (35-64),F,France,Nord,Accessories,Bike Racks,Hitch Rack - 4-Bike,16,45,120,950,720,1670,39.76190476
04-05-2016,4,May,2016,42,Adults (35-64),F,France,Nord,Accessories,Bike Racks,Hitch Rack - 4-Bike,17,45,120,1010,765,1775,42.26190476
20-08-2013,20,August,2013,29,Young Adults (25-34),M,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,175,135,310,10.68965517
20-08-2015,20,August,2015,29,Young Adults (25-34),M,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,175,135,310,10.68965517
04-09-2013,4,September,2013,29,Young Adults (25-34),M,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,27,45,120,1571,1215,2786,96.06896552
04-09-2015,4,September,2015,29,Young Adults (25-34),M,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,24,45,120,1397,1080,2477,85.4137931
19-01-2014,19,January,2014,29,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,436,270,706,24.34482759
19-01-2016,19,January,2016,29,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,581,360,941,32.44827586
07-01-2014,7,January,2014,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,29,45,120,2140,1305,3445,111.1290323
07-01-2016,7,January,2016,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,30,45,120,2214,1350,3564,114.9677419
31-12-2013,31,December,2013,29,Young Adults (25-34),M,France,Nord,Accessories,Bike Racks,Hitch Rack - 4-Bike,12,45,120,713,540,1253,43.20689655
31-12-2015,31,December,2015,29,Young Adults (25-34),M,France,Nord,Accessories,Bike Racks,Hitch Rack - 4-Bike,13,45,120,772,585,1357,46.79310345
16-01-2014,16,January,2014,41,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,738,450,1188,28.97560976
16-01-2016,16,January,2016,41,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,517,315,832,20.29268293
18-02-2014,18,February,2014,41,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,148,90,238,5.804878049
18-02-2016,18,February,2016,41,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,74,45,119,2.902439024
02-03-2014,2,March,2014,41,Adults (35-64),F,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,218,135,353,8.609756098
02-03-2016,2,March,2016,41,Adults (35-64),F,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,363,225,588,14.34146341
15-07-2013,15,July,2013,32,Young Adults (25-34),F,Germany,Hessen,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,333,225,558,17.4375
15-07-2015,15,July,2015,32,Young Adults (25-34),F,Germany,Hessen,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,133,90,223,6.96875
06-06-2014,6,June,2014,32,Young Adults (25-34),M,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,140,90,230,7.1875
06-06-2016,6,June,2016,32,Young Adults (25-34),M,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,140,90,230,7.1875
09-10-2013,9,October,2013,32,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,594,450,1044,32.625
09-10-2015,9,October,2015,32,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Bike Racks,Hitch Rack - 4-Bike,12,45,120,713,540,1253,39.15625
11-12-2013,11,December,2013,35,Adults (35-64),M,France,Loiret,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,618,450,1068,30.51428571
11-12-2015,11,December,2015,35,Adults (35-64),M,France,Loiret,Accessories,Bike Racks,Hitch Rack - 4-Bike,12,45,120,742,540,1282,36.62857143
20-05-2014,20,May,2014,53,Adults (35-64),F,France,Seine (Paris),Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,53,45,98,1.849056604
20-05-2016,20,May,2016,53,Adults (35-64),F,France,Seine (Paris),Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,107,90,197,3.716981132
27-09-2013,27,September,2013,56,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,581,360,941,16.80357143
27-09-2015,27,September,2015,56,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,653,405,1058,18.89285714
17-12-2013,17,December,2013,24,Youth (<25),F,Canada,Alberta,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,300,180,480,20
17-12-2015,17,December,2015,24,Youth (<25),F,Canada,Alberta,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720,30
20-02-2014,20,February,2014,35,Adults (35-64),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,416,315,731,20.88571429
20-02-2016,20,February,2016,35,Adults (35-64),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,535,405,940,26.85714286
26-08-2013,26,August,2013,27,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,590,360,950,35.18518519
26-08-2015,26,August,2015,27,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,443,270,713,26.40740741
03-08-2013,3,August,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,738,450,1188,38.32258065
03-08-2015,3,August,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,12,45,120,886,540,1426,46
28-11-2013,28,November,2013,28,Young Adults (25-34),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,437,405,842,30.07142857
28-11-2015,28,November,2015,28,Young Adults (25-34),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,437,405,842,30.07142857
19-11-2013,19,November,2013,28,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,594,450,1044,37.28571429
19-11-2015,19,November,2015,28,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,535,405,940,33.57142857
08-12-2013,8,December,2013,28,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,238,180,418,14.92857143
08-12-2015,8,December,2015,28,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,178,135,313,11.17857143
27-04-2014,27,April,2014,28,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,178,135,313,11.17857143
27-04-2016,27,April,2016,28,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,178,135,313,11.17857143
17-05-2014,17,May,2014,27,Young Adults (25-34),M,Germany,Hamburg,Accessories,Bike Racks,Hitch Rack - 4-Bike,17,45,120,1132,765,1897,70.25925926
17-05-2016,17,May,2016,27,Young Adults (25-34),M,Germany,Hamburg,Accessories,Bike Racks,Hitch Rack - 4-Bike,14,45,120,932,630,1562,57.85185185
24-05-2014,24,May,2014,31,Young Adults (25-34),F,Australia,Queensland,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,502,405,907,29.25806452
24-05-2016,24,May,2016,31,Young Adults (25-34),F,Australia,Queensland,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,502,405,907,29.25806452
16-05-2014,16,May,2014,58,Adults (35-64),F,Australia,South Australia,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,534,450,984,16.96551724
16-05-2016,16,May,2016,58,Adults (35-64),F,Australia,South Australia,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,427,360,787,13.56896552
14-08-2013,14,August,2013,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,17,45,120,1234,765,1999,66.63333333
14-08-2015,14,August,2015,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,14,45,120,1016,630,1646,54.86666667
25-10-2013,25,October,2013,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,726,450,1176,39.2
25-10-2015,25,October,2015,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,653,405,1058,35.26666667
15-11-2013,15,November,2013,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,363,225,588,19.6
15-11-2015,15,November,2015,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,436,270,706,23.53333333
13-03-2014,13,March,2014,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,436,270,706,23.53333333
13-03-2016,13,March,2016,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,218,135,353,11.76666667
14-04-2014,14,April,2014,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,508,315,823,27.43333333
14-04-2016,14,April,2016,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,508,315,823,27.43333333
17-09-2013,17,September,2013,52,Adults (35-64),M,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,194,180,374,7.192307692
17-09-2015,17,September,2015,52,Adults (35-64),M,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,194,180,374,7.192307692
20-01-2014,20,January,2014,51,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,443,270,713,13.98039216
20-01-2016,20,January,2016,51,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,443,270,713,13.98039216
09-09-2013,9,September,2013,47,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,664,405,1069,22.74468085
09-09-2015,9,September,2015,47,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,11,45,120,812,495,1307,27.80851064
28-09-2013,28,September,2013,45,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,590,360,950,21.11111111
